,country,Country_key,year,sex,age,population,suicides/100k pop,gdp_per_capita ($),generation,Happiness_Score
17889,Norway, NOR,1987,female,75+ years,178600,3.36,23980,G.I. Generation,7.537000179290769
17890,Norway, NOR,1987,male,5-14 years,281600,1.07,23980,Generation X,7.537000179290769
17891,Norway, NOR,1987,female,5-14 years,268800,0.74,23980,Generation X,7.537000179290769
17892,Norway, NOR,1988,male,75+ years,106900,33.68,25820,G.I. Generation,7.537000179290769
17893,Norway, NOR,1988,male,25-34 years,324400,31.44,25820,Boomers,7.537000179290769
17894,Norway, NOR,1988,male,35-54 years,523400,31.14,25820,Silent,7.537000179290769
17895,Norway, NOR,1988,male,55-74 years,375200,30.12,25820,G.I. Generation,7.537000179290769
17896,Norway, NOR,1988,male,15-24 years,341500,26.65,25820,Generation X,7.537000179290769
17897,Norway, NOR,1988,female,35-54 years,499700,14.01,25820,Silent,7.537000179290769
17898,Norway, NOR,1988,female,55-74 years,421700,13.04,25820,G.I. Generation,7.537000179290769
17899,Norway, NOR,1988,female,25-34 years,308000,11.69,25820,Boomers,7.537000179290769
17900,Norway, NOR,1988,female,75+ years,182300,7.68,25820,G.I. Generation,7.537000179290769
17901,Norway, NOR,1988,female,15-24 years,324100,6.48,25820,Generation X,7.537000179290769
17902,Norway, NOR,1988,male,5-14 years,276000,1.81,25820,Generation X,7.537000179290769
17903,Norway, NOR,1988,female,5-14 years,263400,0.76,25820,Generation X,7.537000179290769
17904,Norway, NOR,1989,male,75+ years,108700,37.72,25945,G.I. Generation,7.537000179290769
17905,Norway, NOR,1989,male,35-54 years,535000,30.28,25945,Silent,7.537000179290769
17906,Norway, NOR,1989,male,55-74 years,370500,28.61,25945,G.I. Generation,7.537000179290769
17907,Norway, NOR,1989,male,15-24 years,339300,25.94,25945,Generation X,7.537000179290769
17908,Norway, NOR,1989,male,25-34 years,327000,25.38,25945,Boomers,7.537000179290769
17909,Norway, NOR,1989,female,55-74 years,416200,13.21,25945,G.I. Generation,7.537000179290769
17910,Norway, NOR,1989,female,25-34 years,310100,10.96,25945,Boomers,7.537000179290769
17911,Norway, NOR,1989,female,35-54 years,511100,10.37,25945,Silent,7.537000179290769
17912,Norway, NOR,1989,female,75+ years,185600,8.08,25945,G.I. Generation,7.537000179290769
17913,Norway, NOR,1989,female,15-24 years,322400,6.2,25945,Generation X,7.537000179290769
17914,Norway, NOR,1989,female,5-14 years,258500,0.77,25945,Generation X,7.537000179290769
17915,Norway, NOR,1989,male,5-14 years,271400,0.37,25945,Generation X,7.537000179290769
17916,Norway, NOR,1990,male,55-74 years,365800,34.17,30240,G.I. Generation,7.537000179290769
17917,Norway, NOR,1990,male,75+ years,110100,30.88,30240,G.I. Generation,7.537000179290769
17918,Norway, NOR,1990,male,35-54 years,546500,29.09,30240,Silent,7.537000179290769
17919,Norway, NOR,1990,male,25-34 years,329000,27.96,30240,Boomers,7.537000179290769
17920,Norway, NOR,1990,male,15-24 years,334200,22.14,30240,Generation X,7.537000179290769
17921,Norway, NOR,1990,female,55-74 years,410600,13.4,30240,G.I. Generation,7.537000179290769
17922,Norway, NOR,1990,female,35-54 years,522500,11.87,30240,Silent,7.537000179290769
17923,Norway, NOR,1990,female,75+ years,188700,7.95,30240,G.I. Generation,7.537000179290769
17924,Norway, NOR,1990,female,15-24 years,318800,6.27,30240,Generation X,7.537000179290769
17925,Norway, NOR,1990,female,25-34 years,311900,6.09,30240,Boomers,7.537000179290769
17926,Norway, NOR,1990,male,5-14 years,268100,1.49,30240,Generation X,7.537000179290769
17927,Norway, NOR,1990,female,5-14 years,255100,0.0,30240,Generation X,7.537000179290769
17928,Norway, NOR,1991,male,55-74 years,361500,33.2,30678,Silent,7.537000179290769
17929,Norway, NOR,1991,male,35-54 years,558800,28.99,30678,Boomers,7.537000179290769
17930,Norway, NOR,1991,male,75+ years,111400,27.83,30678,G.I. Generation,7.537000179290769
17931,Norway, NOR,1991,male,25-34 years,331500,27.75,30678,Boomers,7.537000179290769
17932,Norway, NOR,1991,male,15-24 years,328700,27.38,30678,Generation X,7.537000179290769
17933,Norway, NOR,1991,female,55-74 years,405400,14.8,30678,Silent,7.537000179290769
17934,Norway, NOR,1991,female,35-54 years,534500,10.66,30678,Boomers,7.537000179290769
17935,Norway, NOR,1991,female,75+ years,191900,9.9,30678,G.I. Generation,7.537000179290769
17936,Norway, NOR,1991,female,25-34 years,313900,7.96,30678,Boomers,7.537000179290769
17937,Norway, NOR,1991,female,15-24 years,314100,4.46,30678,Generation X,7.537000179290769
17938,Norway, NOR,1991,male,5-14 years,267100,1.5,30678,Millenials,7.537000179290769
17939,Norway, NOR,1991,female,5-14 years,253800,0.39,30678,Millenials,7.537000179290769
17940,Norway, NOR,1992,male,75+ years,113200,31.8,32793,G.I. Generation,7.537000179290769
17941,Norway, NOR,1992,male,15-24 years,322300,28.23,32793,Generation X,7.537000179290769
17942,Norway, NOR,1992,male,55-74 years,358100,27.37,32793,Silent,7.537000179290769
17943,Norway, NOR,1992,male,35-54 years,570900,24.87,32793,Boomers,7.537000179290769
17944,Norway, NOR,1992,male,25-34 years,335000,23.28,32793,Boomers,7.537000179290769
17945,Norway, NOR,1992,female,35-54 years,546600,12.44,32793,Boomers,7.537000179290769
17946,Norway, NOR,1992,female,55-74 years,400400,10.74,32793,Silent,7.537000179290769
17947,Norway, NOR,1992,female,75+ years,195400,9.21,32793,G.I. Generation,7.537000179290769
17948,Norway, NOR,1992,female,25-34 years,316800,6.63,32793,Boomers,7.537000179290769
17949,Norway, NOR,1992,female,15-24 years,308300,5.19,32793,Generation X,7.537000179290769
17950,Norway, NOR,1992,male,5-14 years,268100,1.49,32793,Millenials,7.537000179290769
17951,Norway, NOR,1992,female,5-14 years,254700,0.39,32793,Millenials,7.537000179290769
17952,Norway, NOR,1993,male,75+ years,114900,36.55,30066,G.I. Generation,7.537000179290769
17953,Norway, NOR,1993,male,35-54 years,582800,27.8,30066,Boomers,7.537000179290769
17954,Norway, NOR,1993,male,25-34 years,338500,25.11,30066,Boomers,7.537000179290769
17955,Norway, NOR,1993,male,55-74 years,355100,24.22,30066,Silent,7.537000179290769
17956,Norway, NOR,1993,male,15-24 years,315200,21.89,30066,Generation X,7.537000179290769
17957,Norway, NOR,1993,female,55-74 years,395900,9.85,30066,Silent,7.537000179290769
17958,Norway, NOR,1993,female,75+ years,198800,9.56,30066,G.I. Generation,7.537000179290769
17959,Norway, NOR,1993,female,25-34 years,320500,7.49,30066,Boomers,7.537000179290769
17960,Norway, NOR,1993,female,35-54 years,558100,6.99,30066,Boomers,7.537000179290769
17961,Norway, NOR,1993,female,15-24 years,302000,5.96,30066,Generation X,7.537000179290769
17962,Norway, NOR,1993,male,5-14 years,271000,1.85,30066,Millenials,7.537000179290769
17963,Norway, NOR,1993,female,5-14 years,257700,0.78,30066,Millenials,7.537000179290769
17964,Norway, NOR,1994,male,25-34 years,341700,24.58,31520,Boomers,7.537000179290769
17965,Norway, NOR,1994,male,35-54 years,594400,22.04,31520,Boomers,7.537000179290769
17966,Norway, NOR,1994,male,75+ years,116200,21.51,31520,G.I. Generation,7.537000179290769
17967,Norway, NOR,1994,male,15-24 years,307600,20.81,31520,Generation X,7.537000179290769
17968,Norway, NOR,1994,male,55-74 years,353600,19.51,31520,Silent,7.537000179290769
17969,Norway, NOR,1994,female,55-74 years,393000,11.96,31520,Silent,7.537000179290769
17970,Norway, NOR,1994,female,35-54 years,569000,9.31,31520,Boomers,7.537000179290769
17971,Norway, NOR,1994,female,25-34 years,324400,8.01,31520,Boomers,7.537000179290769
17972,Norway, NOR,1994,female,75+ years,201400,5.46,31520,G.I. Generation,7.537000179290769
17973,Norway, NOR,1994,female,15-24 years,295400,4.4,31520,Generation X,7.537000179290769
17974,Norway, NOR,1994,male,5-14 years,275100,2.18,31520,Millenials,7.537000179290769
17975,Norway, NOR,1994,female,5-14 years,261500,0.76,31520,Millenials,7.537000179290769
17976,Norway, NOR,1995,male,55-74 years,351900,26.71,37483,Silent,7.537000179290769
17977,Norway, NOR,1995,male,75+ years,118700,24.43,37483,G.I. Generation,7.537000179290769
17978,Norway, NOR,1995,male,35-54 years,604700,22.66,37483,Boomers,7.537000179290769
17979,Norway, NOR,1995,male,15-24 years,300400,22.64,37483,Generation X,7.537000179290769
17980,Norway, NOR,1995,male,25-34 years,344100,22.09,37483,Generation X,7.537000179290769
17981,Norway, NOR,1995,female,35-54 years,579000,10.02,37483,Boomers,7.537000179290769
17982,Norway, NOR,1995,female,55-74 years,389500,8.47,37483,Silent,7.537000179290769
17983,Norway, NOR,1995,female,15-24 years,288900,5.54,37483,Generation X,7.537000179290769
17984,Norway, NOR,1995,female,75+ years,205500,5.35,37483,G.I. Generation,7.537000179290769
17985,Norway, NOR,1995,female,25-34 years,327600,5.19,37483,Generation X,7.537000179290769
17986,Norway, NOR,1995,male,5-14 years,279700,2.5,37483,Millenials,7.537000179290769
17987,Norway, NOR,1995,female,5-14 years,265900,0.75,37483,Millenials,7.537000179290769
17988,Norway, NOR,1996,male,75+ years,121700,30.4,40098,G.I. Generation,7.537000179290769
17989,Norway, NOR,1996,male,55-74 years,349700,23.45,40098,Silent,7.537000179290769
17990,Norway, NOR,1996,male,25-34 years,345900,23.13,40098,Generation X,7.537000179290769
17991,Norway, NOR,1996,male,15-24 years,293600,21.12,40098,Generation X,7.537000179290769
17992,Norway, NOR,1996,male,35-54 years,614800,19.84,40098,Boomers,7.537000179290769
17993,Norway, NOR,1996,female,35-54 years,588700,8.15,40098,Boomers,7.537000179290769
17994,Norway, NOR,1996,female,55-74 years,384700,7.54,40098,Silent,7.537000179290769
17995,Norway, NOR,1996,female,25-34 years,330400,6.66,40098,Generation X,7.537000179290769
17996,Norway, NOR,1996,female,15-24 years,282700,5.66,40098,Generation X,7.537000179290769
17997,Norway, NOR,1996,female,75+ years,210300,4.76,40098,G.I. Generation,7.537000179290769
17998,Norway, NOR,1996,male,5-14 years,284800,2.11,40098,Millenials,7.537000179290769
17999,Norway, NOR,1996,female,5-14 years,270700,1.11,40098,Millenials,7.537000179290769
18000,Norway, NOR,1997,male,75+ years,123900,37.13,39335,G.I. Generation,7.537000179290769
18001,Norway, NOR,1997,male,55-74 years,349500,25.75,39335,Silent,7.537000179290769
18002,Norway, NOR,1997,male,35-54 years,624300,21.3,39335,Boomers,7.537000179290769
18003,Norway, NOR,1997,male,15-24 years,287200,20.19,39335,Generation X,7.537000179290769
18004,Norway, NOR,1997,male,25-34 years,347800,16.39,39335,Generation X,7.537000179290769
18005,Norway, NOR,1997,female,35-54 years,597800,10.87,39335,Boomers,7.537000179290769
18006,Norway, NOR,1997,female,55-74 years,382000,7.85,39335,Silent,7.537000179290769
18007,Norway, NOR,1997,female,25-34 years,333300,7.8,39335,Generation X,7.537000179290769
18008,Norway, NOR,1997,female,75+ years,214100,5.6,39335,G.I. Generation,7.537000179290769
18009,Norway, NOR,1997,female,15-24 years,276800,4.7,39335,Generation X,7.537000179290769
18010,Norway, NOR,1997,male,5-14 years,290100,1.03,39335,Millenials,7.537000179290769
18011,Norway, NOR,1997,female,5-14 years,275300,0.0,39335,Millenials,7.537000179290769
18012,Norway, NOR,1998,male,25-34 years,349300,26.62,37334,Generation X,7.537000179290769
18013,Norway, NOR,1998,male,15-24 years,282300,23.73,37334,Generation X,7.537000179290769
18014,Norway, NOR,1998,male,55-74 years,352100,21.87,37334,Silent,7.537000179290769
18015,Norway, NOR,1998,male,35-54 years,632200,20.88,37334,Boomers,7.537000179290769
18016,Norway, NOR,1998,male,75+ years,126100,19.83,37334,G.I. Generation,7.537000179290769
18017,Norway, NOR,1998,female,55-74 years,382100,10.47,37334,Silent,7.537000179290769
18018,Norway, NOR,1998,female,35-54 years,605700,8.92,37334,Boomers,7.537000179290769
18019,Norway, NOR,1998,female,15-24 years,272000,7.72,37334,Generation X,7.537000179290769
18020,Norway, NOR,1998,female,25-34 years,335200,6.86,37334,Generation X,7.537000179290769
18021,Norway, NOR,1998,female,75+ years,217100,5.07,37334,G.I. Generation,7.537000179290769
18022,Norway, NOR,1998,male,5-14 years,295200,1.69,37334,Millenials,7.537000179290769
18023,Norway, NOR,1998,female,5-14 years,280100,0.0,37334,Millenials,7.537000179290769
18024,Norway, NOR,1999,male,15-24 years,278738,28.34,39013,Generation X,7.537000179290769
18025,Norway, NOR,1999,male,55-74 years,357547,27.69,39013,Silent,7.537000179290769
18026,Norway, NOR,1999,male,25-34 years,349023,26.07,39013,Generation X,7.537000179290769
18027,Norway, NOR,1999,male,35-54 years,639018,21.13,39013,Boomers,7.537000179290769
18028,Norway, NOR,1999,male,75+ years,127946,19.54,39013,G.I. Generation,7.537000179290769
18029,Norway, NOR,1999,female,35-54 years,612468,9.96,39013,Boomers,7.537000179290769
18030,Norway, NOR,1999,female,15-24 years,268442,8.94,39013,Generation X,7.537000179290769
18031,Norway, NOR,1999,female,25-34 years,335741,8.04,39013,Generation X,7.537000179290769
18032,Norway, NOR,1999,female,55-74 years,385118,7.01,39013,Silent,7.537000179290769
18033,Norway, NOR,1999,female,75+ years,219316,5.93,39013,G.I. Generation,7.537000179290769
18034,Norway, NOR,1999,female,5-14 years,285484,0.35,39013,Millenials,7.537000179290769
18035,Norway, NOR,1999,male,5-14 years,300904,0.33,39013,Millenials,7.537000179290769
18036,Norway, NOR,2000,male,15-24 years,276727,25.3,41099,Generation X,7.537000179290769
18037,Norway, NOR,2000,male,25-34 years,336252,23.79,41099,Generation X,7.537000179290769
18038,Norway, NOR,2000,male,35-54 years,644550,23.43,41099,Boomers,7.537000179290769
18039,Norway, NOR,2000,male,55-74 years,365883,21.04,41099,Silent,7.537000179290769
18040,Norway, NOR,2000,male,75+ years,129167,20.9,41099,G.I. Generation,7.537000179290769
18041,Norway, NOR,2000,female,25-34 years,323870,8.34,41099,Generation X,7.537000179290769
18042,Norway, NOR,2000,female,35-54 years,617821,8.09,41099,Boomers,7.537000179290769
18043,Norway, NOR,2000,female,55-74 years,390859,7.42,41099,Silent,7.537000179290769
18044,Norway, NOR,2000,female,75+ years,220497,5.44,41099,G.I. Generation,7.537000179290769
18045,Norway, NOR,2000,female,15-24 years,265784,5.27,41099,Generation X,7.537000179290769
18046,Norway, NOR,2000,male,5-14 years,306438,1.31,41099,Millenials,7.537000179290769
18047,Norway, NOR,2000,female,5-14 years,290467,0.0,41099,Millenials,7.537000179290769
18048,Norway, NOR,2001,male,75+ years,130190,29.96,41281,Silent,7.537000179290769
18049,Norway, NOR,2001,male,55-74 years,376658,23.89,41281,Silent,7.537000179290769
18050,Norway, NOR,2001,male,35-54 years,647594,22.39,41281,Boomers,7.537000179290769
18051,Norway, NOR,2001,male,25-34 years,341767,22.24,41281,Generation X,7.537000179290769
18052,Norway, NOR,2001,male,15-24 years,276255,22.08,41281,Millenials,7.537000179290769
18053,Norway, NOR,2001,female,35-54 years,620966,10.31,41281,Boomers,7.537000179290769
18054,Norway, NOR,2001,female,15-24 years,264797,7.55,41281,Millenials,7.537000179290769
18055,Norway, NOR,2001,female,55-74 years,399140,7.27,41281,Silent,7.537000179290769
18056,Norway, NOR,2001,female,25-34 years,330804,5.44,41281,Generation X,7.537000179290769
18057,Norway, NOR,2001,female,75+ years,221223,3.16,41281,Silent,7.537000179290769
18058,Norway, NOR,2001,female,5-14 years,294716,0.0,41281,Millenials,7.537000179290769
18059,Norway, NOR,2001,male,5-14 years,310993,0.0,41281,Millenials,7.537000179290769
18060,Norway, NOR,2002,male,75+ years,130772,27.53,46049,Silent,7.537000179290769
18061,Norway, NOR,2002,male,25-34 years,335566,22.05,46049,Generation X,7.537000179290769
18062,Norway, NOR,2002,male,55-74 years,388778,21.86,46049,Silent,7.537000179290769
18063,Norway, NOR,2002,male,35-54 years,650114,17.84,46049,Boomers,7.537000179290769
18064,Norway, NOR,2002,male,15-24 years,277736,17.64,46049,Millenials,7.537000179290769
18065,Norway, NOR,2002,female,55-74 years,408933,9.78,46049,Silent,7.537000179290769
18066,Norway, NOR,2002,female,35-54 years,624015,7.37,46049,Boomers,7.537000179290769
18067,Norway, NOR,2002,female,25-34 years,326338,7.05,46049,Generation X,7.537000179290769
18068,Norway, NOR,2002,female,15-24 years,266365,5.63,46049,Millenials,7.537000179290769
18069,Norway, NOR,2002,female,75+ years,221235,3.62,46049,Silent,7.537000179290769
18070,Norway, NOR,2002,male,5-14 years,315265,0.63,46049,Millenials,7.537000179290769
18071,Norway, NOR,2002,female,5-14 years,298572,0.0,46049,Millenials,7.537000179290769
18072,Norway, NOR,2003,male,25-34 years,328978,21.28,53533,Generation X,7.537000179290769
18073,Norway, NOR,2003,male,15-24 years,280898,20.65,53533,Millenials,7.537000179290769
18074,Norway, NOR,2003,male,75+ years,131312,20.56,53533,Silent,7.537000179290769
18075,Norway, NOR,2003,male,35-54 years,654050,20.49,53533,Boomers,7.537000179290769
18076,Norway, NOR,2003,male,55-74 years,400293,19.74,53533,Silent,7.537000179290769
18077,Norway, NOR,2003,female,55-74 years,418033,7.18,53533,Silent,7.537000179290769
18078,Norway, NOR,2003,female,35-54 years,629033,7.15,53533,Boomers,7.537000179290769
18079,Norway, NOR,2003,female,25-34 years,321320,6.85,53533,Generation X,7.537000179290769
18080,Norway, NOR,2003,female,15-24 years,269608,6.31,53533,Millenials,7.537000179290769
18081,Norway, NOR,2003,female,75+ years,220907,4.98,53533,Silent,7.537000179290769
18082,Norway, NOR,2003,male,5-14 years,317824,1.89,53533,Millenials,7.537000179290769
18083,Norway, NOR,2003,female,5-14 years,300868,1.0,53533,Millenials,7.537000179290769
18084,Norway, NOR,2004,male,75+ years,132357,21.91,61450,Silent,7.537000179290769
18085,Norway, NOR,2004,male,35-54 years,659148,20.94,61450,Boomers,7.537000179290769
18086,Norway, NOR,2004,male,15-24 years,285070,20.35,61450,Millenials,7.537000179290769
18087,Norway, NOR,2004,male,25-34 years,322017,18.32,61450,Generation X,7.537000179290769
18088,Norway, NOR,2004,male,55-74 years,411352,18.23,61450,Silent,7.537000179290769
18089,Norway, NOR,2004,female,35-54 years,635240,11.49,61450,Boomers,7.537000179290769
18090,Norway, NOR,2004,female,55-74 years,426811,9.61,61450,Silent,7.537000179290769
18091,Norway, NOR,2004,female,15-24 years,273419,7.31,61450,Millenials,7.537000179290769
18092,Norway, NOR,2004,female,25-34 years,315751,6.33,61450,Generation X,7.537000179290769
18093,Norway, NOR,2004,female,75+ years,220877,5.89,61450,Silent,7.537000179290769
18094,Norway, NOR,2004,female,5-14 years,301536,0.99,61450,Millenials,7.537000179290769
18095,Norway, NOR,2004,male,5-14 years,318382,0.0,61450,Millenials,7.537000179290769
18096,Norway, NOR,2005,male,25-34 years,316562,23.06,71215,Generation X,7.537000179290769
